record_id,employee_id,event_id,date,due_date,status,completion_pct,score,feedback_rating,assigned_by
R000805,E0086,EV_001,2025-05-29,2025-06-28,completed,100,70,,hr
R000806,E0086,EV_002,2025-05-29,2025-06-28,completed,100,90,,hr
R000807,E0086,EV_003,2025-05-29,2025-06-28,completed,100,70,,hr
R000808,E0170,EV_017,2025-05-29,,dropped,65,,,self
R000809,E0186,EV_005,2025-05-29,,dropped,45,,,self
R000810,E0189,EV_018,2025-05-29,,completed,100,66,5,self
R000811,E0109,EV_037,2025-05-30,,completed,100,,5,self
R000812,E0123,EV_005,2025-05-30,,dropped,40,,,self
R000813,E0002,EV_003,2025-06-02,2025-07-02,completed,100,97,,hr
R000814,E0002,EV_012,2025-06-02,,completed,100,91,4,self
R000815,E0003,EV_003,2025-06-02,2025-07-02,completed,100,82,,hr
R000816,E0004,EV_003,2025-06-02,2025-07-02,completed,100,74,,hr
R000817,E0005,EV_003,2025-06-02,2025-07-02,completed,100,87,,hr
R000818,E0006,EV_003,2025-06-02,2025-07-02,completed,100,95,,hr
R000819,E0007,EV_003,2025-06-02,2025-07-02,completed,100,85,,hr
R000820,E0007,EV_038,2025-06-02,,no_show,0,,,self
R000821,E0008,EV_003,2025-06-02,2025-07-02,completed,100,83,,hr
R000822,E0010,EV_003,2025-06-02,2025-07-02,completed,100,83,,hr
R000823,E0011,EV_003,2025-06-02,2025-07-02,completed,100,89,,hr
R000824,E0012,EV_003,2025-06-02,2025-07-02,completed,100,75,,hr
R000825,E0013,EV_003,2025-06-02,2025-07-02,completed,100,80,,hr
R000826,E0014,EV_003,2025-06-02,2025-07-02,completed,100,95,,hr
R000827,E0015,EV_003,2025-06-02,2025-07-02,completed,100,70,,hr
R000828,E0017,EV_003,2025-06-02,2025-07-02,completed,100,99,,hr
R000829,E0018,EV_003,2025-06-02,2025-07-02,completed,100,79,,hr
R000830,E0020,EV_003,2025-06-02,2025-07-02,completed,100,89,,hr
R000831,E0021,EV_003,2025-06-02,2025-07-02,completed,100,91,,hr
R000832,E0023,EV_003,2025-06-02,2025-07-02,completed,100,85,,hr
R000833,E0025,EV_003,2025-06-02,2025-07-02,completed,100,86,,hr
R000834,E0026,EV_003,2025-06-02,2025-07-02,completed,100,93,,hr
R000835,E0028,EV_003,2025-06-02,2025-07-02,completed,100,80,,hr
R000836,E0030,EV_003,2025-06-02,2025-07-02,completed,100,97,,hr
R000837,E0032,EV_003,2025-06-02,2025-07-02,completed,100,78,,hr
R000838,E0035,EV_003,2025-06-02,2025-07-02,completed,100,88,,hr
R000839,E0037,EV_003,2025-06-02,2025-07-02,completed,100,99,,hr
R000840,E0038,EV_003,2025-06-02,2025-07-02,completed,100,80,,hr
R000841,E0039,EV_003,2025-06-02,2025-07-02,completed,100,75,,hr
R000842,E0041,EV_003,2025-06-02,2025-07-02,completed,100,75,,hr
R000843,E0042,EV_003,2025-06-02,2025-07-02,completed,100,91,,hr
R000844,E0043,EV_003,2025-06-02,2025-07-02,completed,100,83,,hr
R000845,E0044,EV_003,2025-06-02,2025-07-02,completed,100,79,,hr
R000846,E0046,EV_003,2025-06-02,2025-07-02,completed,100,90,,hr
R000847,E0047,EV_003,2025-06-02,2025-07-02,completed,100,73,,hr
R000848,E0048,EV_003,2025-06-02,2025-07-02,completed,100,76,,hr
R000849,E0050,EV_003,2025-06-02,2025-07-02,completed,100,94,,hr
R000850,E0051,EV_003,2025-06-02,2025-07-02,completed,100,98,,hr
R000851,E0052,EV_003,2025-06-02,2025-07-02,completed,100,90,,hr
R000852,E0053,EV_003,2025-06-02,2025-07-02,completed,100,91,,hr
R000853,E0054,EV_003,2025-06-02,2025-07-02,completed,100,90,,hr
R000854,E0055,EV_003,2025-06-02,2025-07-02,completed,100,73,,hr
R000855,E0056,EV_003,2025-06-02,2025-07-02,completed,100,80,,hr
R000856,E0057,EV_003,2025-06-02,2025-07-02,completed,100,70,,hr
R000857,E0059,EV_003,2025-06-02,2025-07-02,completed,100,84,,hr
R000858,E0060,EV_003,2025-06-02,2025-07-02,completed,100,71,,hr
R000859,E0061,EV_003,2025-06-02,2025-07-02,completed,100,93,,hr
R000860,E0062,EV_003,2025-06-02,2025-07-02,completed,100,83,,hr
R000861,E0063,EV_003,2025-06-02,2025-07-02,completed,100,93,,hr
R000862,E0064,EV_003,2025-06-02,2025-07-02,completed,100,70,,hr
R000863,E0065,EV_003,2025-06-02,2025-07-02,completed,100,89,,hr
R000864,E0066,EV_003,2025-06-02,2025-07-02,completed,100,73,,hr
R000865,E0067,EV_003,2025-06-02,2025-07-02,completed,100,83,,hr
R000866,E0069,EV_003,2025-06-02,2025-07-02,completed,100,83,,hr
R000867,E0070,EV_003,2025-06-02,2025-07-02,completed,100,72,,hr
R000868,E0071,EV_003,2025-06-02,2025-07-02,completed,100,74,,hr
R000869,E0072,EV_003,2025-06-02,2025-07-02,completed,100,97,,hr
R000870,E0073,EV_003,2025-06-02,2025-07-02,completed,100,75,,hr
R000871,E0074,EV_003,2025-06-02,2025-07-02,completed,100,84,,hr
R000872,E0075,EV_003,2025-06-02,2025-07-02,completed,100,93,,hr
R000873,E0078,EV_003,2025-06-02,2025-07-02,completed,100,89,,hr
R000874,E0079,EV_003,2025-06-02,2025-07-02,completed,100,78,,hr
R000875,E0080,EV_003,2025-06-02,2025-07-02,completed,100,83,,hr
R000876,E0081,EV_003,2025-06-02,2025-07-02,completed,100,85,,hr
R000877,E0085,EV_003,2025-06-02,2025-07-02,completed,100,99,,hr
R000878,E0088,EV_003,2025-06-02,2025-07-02,completed,100,97,,hr
R000879,E0091,EV_003,2025-06-02,2025-07-02,completed,100,82,,hr
R000880,E0092,EV_003,2025-06-02,2025-07-02,completed,100,87,,hr
R000881,E0093,EV_003,2025-06-02,2025-07-02,completed,100,87,,hr
R000882,E0094,EV_003,2025-06-02,2025-07-02,completed,100,82,,hr
R000883,E0095,EV_003,2025-06-02,2025-07-02,completed,100,90,,hr
R000884,E0097,EV_003,2025-06-02,2025-07-02,completed,100,83,,hr
R000885,E0098,EV_003,2025-06-02,2025-07-02,completed,100,94,,hr
R000886,E0099,EV_003,2025-06-02,2025-07-02,completed,100,72,,hr
R000887,E0100,EV_003,2025-06-02,2025-07-02,completed,100,71,,hr
R000888,E0102,EV_003,2025-06-02,2025-07-02,completed,100,90,,hr
R000889,E0103,EV_003,2025-06-02,2025-07-02,completed,100,100,,hr
R000890,E0105,EV_003,2025-06-02,2025-07-02,completed,100,92,,hr
R000891,E0106,EV_003,2025-06-02,2025-07-02,completed,100,97,,hr
R000892,E0107,EV_003,2025-06-02,2025-07-02,completed,100,84,,hr
R000893,E0108,EV_003,2025-06-02,2025-07-02,completed,100,84,,hr
R000894,E0109,EV_003,2025-06-02,2025-07-02,completed,100,79,,hr
R000895,E0111,EV_003,2025-06-02,2025-07-02,completed,100,95,,hr
R000896,E0112,EV_003,2025-06-02,2025-07-02,completed,100,99,,hr
R000897,E0114,EV_003,2025-06-02,2025-07-02,completed,100,87,,hr
R000898,E0118,EV_003,2025-06-02,2025-07-02,completed,100,70,,hr
R000899,E0120,EV_003,2025-06-02,2025-07-02,completed,100,85,,hr
R000900,E0122,EV_003,2025-06-02,2025-07-02,completed,100,93,,hr
R000901,E0123,EV_003,2025-06-02,2025-07-02,completed,100,77,,hr
R000902,E0127,EV_003,2025-06-02,2025-07-02,completed,100,74,,hr
R000903,E0128,EV_003,2025-06-02,2025-07-02,completed,100,80,,hr
R000904,E0130,EV_003,2025-06-02,2025-07-02,completed,100,96,,hr
R000905,E0131,EV_003,2025-06-02,2025-07-02,completed,100,96,,hr
R000906,E0132,EV_003,2025-06-02,2025-07-02,completed,100,73,,hr
R000907,E0133,EV_003,2025-06-02,2025-07-02,completed,100,100,,hr
R000908,E0134,EV_003,2025-06-02,2025-07-02,completed,100,89,,hr
R000909,E0136,EV_003,2025-06-02,2025-07-02,completed,100,92,,hr
R000910,E0138,EV_003,2025-06-02,2025-07-02,completed,100,89,,hr
R000911,E0140,EV_003,2025-06-02,2025-07-02,completed,100,71,,hr
R000912,E0143,EV_003,2025-06-02,2025-07-02,completed,100,82,,hr
R000913,E0144,EV_003,2025-06-02,2025-07-02,completed,100,96,,hr
R000914,E0145,EV_003,2025-06-02,2025-07-02,completed,100,71,,hr
R000915,E0147,EV_003,2025-06-02,2025-07-02,completed,100,70,,hr
R000916,E0148,EV_003,2025-06-02,2025-07-02,completed,100,73,,hr
R000917,E0149,EV_003,2025-06-02,2025-07-02,completed,100,82,,hr
R000918,E0150,EV_003,2025-06-02,2025-07-02,completed,100,76,,hr
R000919,E0153,EV_003,2025-06-02,2025-07-02,completed,100,98,,hr
R000920,E0154,EV_003,2025-06-02,2025-07-02,completed,100,89,,hr
R000921,E0155,EV_003,2025-06-02,2025-07-02,completed,100,85,,hr
R000922,E0158,EV_003,2025-06-02,2025-07-02,completed,100,75,,hr
R000923,E0160,EV_003,2025-06-02,2025-07-02,completed,100,74,,hr
R000924,E0161,EV_003,2025-06-02,2025-07-02,completed,100,74,,hr
R000925,E0162,EV_003,2025-06-02,2025-07-02,completed,100,100,,hr
R000926,E0163,EV_003,2025-06-02,2025-07-02,completed,100,85,,hr
R000927,E0164,EV_003,2025-06-02,2025-07-02,completed,100,90,,hr
R000928,E0165,EV_003,2025-06-02,2025-07-02,completed,100,75,,hr
R000929,E0168,EV_003,2025-06-02,2025-07-02,completed,100,74,,hr
R000930,E0169,EV_003,2025-06-02,2025-07-02,completed,100,95,,hr
R000931,E0171,EV_003,2025-06-02,2025-07-02,completed,100,95,,hr
R000932,E0172,EV_003,2025-06-02,2025-07-02,completed,100,96,,hr
R000933,E0173,EV_003,2025-06-02,2025-07-02,completed,100,96,,hr
R000934,E0175,EV_003,2025-06-02,2025-07-02,completed,100,82,,hr
R000935,E0176,EV_003,2025-06-02,2025-07-02,completed,100,85,,hr
R000936,E0177,EV_003,2025-06-02,2025-07-02,completed,100,73,,hr
R000937,E0179,EV_003,2025-06-02,2025-07-02,completed,100,76,,hr
R000938,E0180,EV_003,2025-06-02,2025-07-02,completed,100,89,,hr
R000939,E0181,EV_003,2025-06-02,2025-07-02,completed,100,92,,hr
R000940,E0182,EV_003,2025-06-02,2025-07-02,completed,100,94,,hr
R000941,E0184,EV_003,2025-06-02,2025-07-02,completed,100,94,,hr
R000942,E0185,EV_003,2025-06-02,2025-07-02,completed,100,72,,hr
R000943,E0186,EV_003,2025-06-02,2025-07-02,completed,100,86,,hr
R000944,E0187,EV_003,2025-06-02,2025-07-02,completed,100,71,,hr
R000945,E0188,EV_004,2025-06-02,2025-06-20,completed,100,,5,hr
R000946,E0189,EV_003,2025-06-02,2025-07-02,completed,100,84,,hr
R000947,E0190,EV_003,2025-06-02,2025-07-02,completed,100,73,,hr
R000948,E0191,EV_003,2025-06-02,2025-07-02,completed,100,70,,hr
R000949,E0192,EV_003,2025-06-02,2025-07-02,completed,100,73,,hr
R000950,E0193,EV_003,2025-06-02,2025-07-02,completed,100,97,,hr
R000951,E0194,EV_003,2025-06-02,2025-07-02,completed,100,93,,hr
R000952,E0195,EV_037,2025-06-02,,no_show,0,,,manager
R000953,E0197,EV_003,2025-06-02,2025-07-02,completed,100,83,,hr
R000954,E0198,EV_003,2025-06-02,2025-07-02,completed,100,73,,hr
R000955,E0199,EV_003,2025-06-02,2025-07-02,completed,100,100,,hr
R000956,E0066,EV_019,2025-06-03,,no_show,0,,,self
R000957,E0030,EV_040,2025-06-04,,completed,100,,,self
R000958,E0043,EV_017,2025-06-04,,completed,100,84,5,manager
R000959,E0071,EV_027,2025-06-04,,dropped,35,,,manager
R000960,E0098,EV_018,2025-06-04,,dropped,25,,2,self
R000961,E0181,EV_008,2025-06-04,,completed,100,,,manager
R000962,E0019,EV_036,2025-06-05,,completed,100,,5,self
R000963,E0068,EV_001,2025-06-05,2025-07-05,completed,100,77,,hr
R000964,E0068,EV_002,2025-06-05,2025-07-05,completed,100,70,,hr
R000965,E0068,EV_003,2025-06-05,2025-07-05,completed,100,97,,hr
R000966,E0079,EV_039,2025-06-05,,completed,100,,1,self
R000967,E0017,EV_036,2025-06-06,,completed,100,,4,self
R000968,E0092,EV_010,2025-06-06,,completed,100,73,3,self
R000969,E0115,EV_016,2025-06-06,,dropped,55,,,manager
R000970,E0164,EV_039,2025-06-06,,completed,100,,,self
R000971,E0094,EV_008,2025-06-09,,completed,100,,4,manager
R000972,E0105,EV_031,2025-06-09,,completed,100,,3,self
R000973,E0130,EV_018,2025-06-09,,completed,100,98,5,self
R000974,E0064,EV_036,2025-06-10,,completed,100,,4,manager
R000975,E0026,EV_010,2025-06-11,,completed,100,91,4,self
R000976,E0041,EV_038,2025-06-11,,dropped,15,,,manager
R000977,E0115,EV_017,2025-06-11,,dropped,90,,3,manager
R000978,E0181,EV_016,2025-06-11,,completed,100,,,self
R000979,E0031,EV_004,2025-06-12,2025-06-20,completed,100,,3,hr
R000980,E0059,EV_032,2025-06-12,,no_show,0,,,self
R000981,E0099,EV_031,2025-06-12,,completed,100,,3,manager
R000982,E0118,EV_015,2025-06-12,,completed,100,67,,self
R000983,E0023,EV_008,2025-06-13,,completed,100,,5,manager
R000984,E0086,EV_004,2025-06-13,2025-06-25,completed,100,,,hr
R000985,E0173,EV_038,2025-06-13,,completed,100,67,4,self
R000986,E0035,EV_038,2025-06-16,,no_show,0,,,hr
R000987,E0040,EV_001,2025-06-16,2025-07-16,completed,100,81,,hr
R000988,E0040,EV_002,2025-06-16,2025-07-16,completed,100,73,,hr
R000989,E0040,EV_003,2025-06-16,2025-07-16,completed,100,91,,hr
R000990,E0176,EV_023,2025-06-16,,completed,100,,5,self
R000991,E0181,EV_026,2025-06-16,,completed,100,,,self
R000992,E0002,EV_008,2025-06-17,,completed,100,,5,self
R000993,E0085,EV_024,2025-06-17,,dropped,35,,,self
R000994,E0115,EV_013,2025-06-17,,completed,100,89,,self
R000995,E0123,EV_036,2025-06-17,,completed,100,,5,self
R000996,E0176,EV_036,2025-06-17,,completed,100,,,self
R000997,E0080,EV_022,2025-06-18,,completed,100,91,4,manager
R000998,E0085,EV_038,2025-06-18,,completed,100,67,,hr
R000999,E0177,EV_040,2025-06-18,,no_show,0,,,hr
R001000,E0012,EV_036,2025-06-19,,completed,100,,5,self
R001001,E0026,EV_009,2025-06-19,,dropped,15,,,self
R001002,E0068,EV_004,2025-06-19,2025-07-02,completed,100,,4,hr
R001003,E0100,EV_026,2025-06-19,,dropped,50,,,self
R001004,E0107,EV_036,2025-06-19,,completed,100,,5,self
R001005,E0127,EV_010,2025-06-19,,completed,100,75,5,self
R001006,E0147,EV_016,2025-06-19,,completed,100,,,self
R001007,E0189,EV_038,2025-06-20,,completed,100,66,5,manager
R001008,E0037,EV_008,2025-06-23,,completed,100,,5,self
R001009,E0132,EV_022,2025-06-23,,completed,100,85,5,manager
R001010,E0162,EV_022,2025-06-23,,completed,100,95,3,manager
R001011,E0035,EV_035,2025-06-24,,completed,100,99,5,manager
R001012,E0132,EV_038,2025-06-24,,completed,100,68,3,self
R001013,E0164,EV_006,2025-06-24,,completed,100,,5,hr
R001014,E0123,EV_036,2025-06-25,,no_show,0,,,self
R001015,E0023,EV_036,2025-06-27,,completed,100,,3,self
R001016,E0037,EV_013,2025-06-27,,no_show,0,,,self
R001017,E0090,EV_001,2025-06-27,2025-07-27,completed,100,81,,hr
R001018,E0090,EV_002,2025-06-27,2025-07-27,completed,100,78,,hr
R001019,E0090,EV_003,2025-06-27,2025-07-27,completed,100,86,,hr
R001020,E0158,EV_038,2025-06-27,,completed,100,92,,hr
R001021,E0170,EV_039,2025-06-27,,declined,0,,,manager
R001022,E0179,EV_019,2025-06-27,,completed,100,,4,self
R001023,E0194,EV_038,2025-06-27,,no_show,0,,,self
R001024,E0048,EV_023,2025-06-30,,completed,100,,4,manager
R001025,E0070,EV_037,2025-06-30,,completed,100,,3,self
R001026,E0099,EV_034,2025-06-30,,completed,100,,3,self
R001027,E0130,EV_035,2025-06-30,,completed,100,67,,self
R001028,E0133,EV_029,2025-06-30,,dropped,50,,1,manager
R001029,E0148,EV_036,2025-06-30,,completed,100,,4,self
R001030,E0150,EV_009,2025-06-30,,declined,0,,,manager
R001031,E0143,EV_036,2025-07-01,,no_show,0,,,self
R001032,E0165,EV_023,2025-07-01,,dropped,60,,,self
R001033,E0196,EV_040,2025-07-01,,completed,100,,,self
R001034,E0029,EV_034,2025-07-02,,completed,100,,4,self
R001035,E0085,EV_025,2025-07-02,,completed,100,68,5,self
R001036,E0133,EV_039,2025-07-02,,completed,100,,4,self
R001037,E0027,EV_037,2025-07-03,,completed,100,,,self
R001038,E0036,EV_001,2025-07-03,2025-08-02,completed,100,73,,hr
R001039,E0036,EV_002,2025-07-03,2025-08-02,completed,100,84,,hr
R001040,E0036,EV_003,2025-07-03,2025-08-02,completed,100,77,,hr
R001041,E0083,EV_034,2025-07-03,,completed,100,,3,self
R001042,E0173,EV_029,2025-07-03,,completed,100,94,4,self
R001043,E0184,EV_010,2025-07-03,,dropped,35,,2,self
R001044,E0046,EV_040,2025-07-04,,completed,100,,3,self
R001045,E0187,EV_008,2025-07-04,,completed,100,,2,self
R001046,E0195,EV_016,2025-07-04,,no_show,0,,,manager
R001047,E0040,EV_004,2025-07-07,2025-07-13,completed,100,,,hr
R001048,E0090,EV_004,2025-07-07,2025-07-24,completed,100,,5,hr
R001049,E0153,EV_036,2025-07-07,,no_show,0,,,self
R001050,E0042,EV_040,2025-07-08,,no_show,0,,,self
R001051,E0114,EV_034,2025-07-08,,completed,100,,4,self
R001052,E0059,EV_036,2025-07-09,,completed,100,,,self
R001053,E0062,EV_033,2025-07-09,,completed,100,87,,self
R001054,E0139,EV_039,2025-07-09,,completed,100,,4,self
R001055,E0191,EV_008,2025-07-10,,declined,0,,,hr
R001056,E0195,EV_027,2025-07-10,,dropped,40,,3,self
R001057,E0067,EV_013,2025-07-11,,completed,100,80,2,self
R001058,E0088,EV_038,2025-07-11,,completed,100,87,4,self
R001059,E0011,EV_025,2025-07-14,,no_show,0,,,self
R001060,E0180,EV_040,2025-07-14,,completed,100,,4,manager
R001061,E0037,EV_040,2025-07-15,,no_show,0,,,manager
R001062,E0054,EV_037,2025-07-15,,completed,100,,,self
R001063,E0176,EV_027,2025-07-15,,completed,100,,,self
R001064,E0017,EV_037,2025-07-16,,completed,100,,5,self
R001065,E0041,EV_020,2025-07-16,,declined,0,,,hr
R001066,E0005,EV_036,2025-07-17,,completed,100,,4,manager
R001067,E0150,EV_009,2025-07-17,,completed,100,74,4,self
R001068,E0197,EV_018,2025-07-17,,completed,100,78,5,self
R001069,E0200,EV_001,2025-07-17,2025-08-16,completed,100,73,,hr
R001070,E0200,EV_002,2025-07-17,2025-08-16,completed,100,86,,hr
R001071,E0200,EV_003,2025-07-17,2025-08-16,completed,100,77,,hr
R001072,E0081,EV_034,2025-07-18,,completed,100,,4,hr
R001073,E0036,EV_004,2025-07-21,2025-07-30,completed,100,,4,hr
R001074,E0040,EV_005,2025-07-21,,completed,100,90,4,self
R001075,E0057,EV_038,2025-07-21,,completed,100,97,1,self
R001076,E0015,EV_009,2025-07-22,,completed,100,64,5,manager
R001077,E0032,EV_008,2025-07-22,,completed,100,,3,self
R001078,E0043,EV_013,2025-07-22,,completed,100,90,,self
R001079,E0048,EV_021,2025-07-22,,declined,0,,,manager
R001080,E0083,EV_008,2025-07-22,,dropped,60,,,self
R001081,E0133,EV_040,2025-07-22,,completed,100,,4,self
R001082,E0197,EV_039,2025-07-22,,no_show,0,,,self
R001083,E0044,EV_038,2025-07-23,,no_show,0,,,manager
R001084,E0148,EV_034,2025-07-23,,completed,100,,5,self
R001085,E0169,EV_038,2025-07-23,,dropped,45,,,self
R001086,E0172,EV_030,2025-07-23,,completed,100,,,self
R001087,E0025,EV_021,2025-07-24,,completed,100,,1,self
R001088,E0029,EV_039,2025-07-24,,completed,100,,,self
R001089,E0107,EV_026,2025-07-24,,dropped,25,,,hr
R001090,E0150,EV_006,2025-07-24,,completed,100,,,self
R001091,E0140,EV_007,2025-07-25,,completed,100,,,self
R001092,E0196,EV_012,2025-07-25,,declined,0,,,hr
R001093,E0047,EV_039,2025-07-28,,completed,100,,,self
R001094,E0060,EV_027,2025-07-28,,declined,0,,,manager
R001095,E0160,EV_034,2025-07-28,,completed,100,,5,self
R001096,E0166,EV_039,2025-07-28,,completed,100,,5,self
R001097,E0028,EV_007,2025-07-29,,completed,100,,3,self
R001098,E0114,EV_008,2025-07-29,,declined,0,,,manager
R001099,E0007,EV_040,2025-07-30,,completed,100,,4,self
R001100,E0165,EV_040,2025-07-30,,dropped,45,,,manager
R001101,E0189,EV_040,2025-07-30,,completed,100,,,hr
R001102,E0017,EV_023,2025-07-31,,completed,100,,3,manager
R001103,E0059,EV_036,2025-07-31,,completed,100,,3,manager
R001104,E0195,EV_027,2025-08-01,,dropped,30,,1,self
R001105,E0034,EV_001,2025-08-04,2025-09-03,completed,100,75,,hr
R001106,E0034,EV_002,2025-08-04,2025-09-03,completed,100,79,,hr
R001107,E0034,EV_003,2025-08-04,2025-09-03,completed,100,89,,hr
R001108,E0140,EV_012,2025-08-04,,declined,0,,,manager
R001109,E0042,EV_013,2025-08-05,,dropped,40,,2,hr
R001110,E0200,EV_004,2025-08-05,2025-08-13,completed,100,,,hr
R001111,E0006,EV_014,2025-08-06,,completed,100,,,manager
R001112,E0023,EV_019,2025-08-06,,dropped,20,,,hr
R001113,E0047,EV_005,2025-08-06,,completed,100,61,5,self
R001114,E0088,EV_005,2025-08-06,,completed,100,74,3,self
R001115,E0041,EV_032,2025-08-07,,completed,100,,,self
R001116,E0045,EV_039,2025-08-07,,completed,100,,,self
R001117,E0093,EV_039,2025-08-07,,completed,100,,3,hr
R001118,E0120,EV_036,2025-08-07,,completed,100,,5,hr
R001119,E0013,EV_036,2025-08-08,,completed,100,,4,self
R001120,E0051,EV_040,2025-08-08,,dropped,90,,2,self
R001121,E0055,EV_036,2025-08-08,,completed,100,,,self
R001122,E0062,EV_037,2025-08-08,,completed,100,,4,self
R001123,E0075,EV_040,2025-08-08,,completed,100,,3,self
R001124,E0137,EV_037,2025-08-08,,completed,100,,,self
R001125,E0155,EV_005,2025-08-08,,dropped,20,,,self
R001126,E0098,EV_019,2025-08-11,,dropped,90,,,self
R001127,E0143,EV_034,2025-08-11,,completed,100,,5,self
R001128,E0192,EV_039,2025-08-11,,completed,100,,4,self
R001129,E0071,EV_027,2025-08-12,,completed,100,,,self
R001130,E0079,EV_008,2025-08-12,,completed,100,,4,self
R001131,E0124,EV_022,2025-08-12,,declined,0,,,manager
R001132,E0127,EV_005,2025-08-12,,dropped,80,,,manager
R001133,E0185,EV_035,2025-08-12,,completed,100,80,3,self
R001134,E0052,EV_037,2025-08-13,,no_show,0,,,manager
R001135,E0137,EV_009,2025-08-13,,dropped,10,,1,manager
R001136,E0145,EV_040,2025-08-13,,completed,100,,3,self
R001137,E0034,EV_004,2025-08-14,2025-08-31,completed,100,,,hr
R001138,E0055,EV_023,2025-08-14,,completed,100,,,self
R001139,E0031,EV_037,2025-08-15,,completed,100,,3,self
R001140,E0048,EV_040,2025-08-18,,completed,100,,3,manager
R001141,E0080,EV_021,2025-08-19,,completed,100,,4,self
R001142,E0197,EV_040,2025-08-19,,declined,0,,,manager
R001143,E0192,EV_019,2025-08-20,,completed,100,,2,self
R001144,E0074,EV_027,2025-08-21,,declined,0,,,manager
R001145,E0142,EV_001,2025-08-21,2025-09-20,overdue,60,,,hr
R001146,E0142,EV_002,2025-08-21,2025-09-20,completed,100,78,,hr
R001147,E0142,EV_003,2025-08-21,2025-09-20,completed,100,88,,hr
R001148,E0166,EV_033,2025-08-21,,completed,100,81,3,self
R001149,E0184,EV_009,2025-08-21,,dropped,40,,2,self
R001150,E0011,EV_020,2025-08-22,,completed,100,99,3,self
R001151,E0160,EV_036,2025-08-22,,no_show,0,,,manager
R001152,E0162,EV_009,2025-08-22,,completed,100,83,4,self
R001153,E0012,EV_032,2025-08-25,,completed,100,,4,self
R001154,E0029,EV_040,2025-08-25,,completed,100,,3,self
R001155,E0042,EV_015,2025-08-25,,completed,100,75,4,manager
R001156,E0051,EV_034,2025-08-25,,no_show,0,,,manager
R001157,E0055,EV_040,2025-08-25,,completed,100,,4,manager
R001158,E0165,EV_027,2025-08-26,,completed,100,,2,self
R001159,E0180,EV_035,2025-08-26,,completed,100,87,,manager
R001160,E0007,EV_006,2025-08-27,,declined,0,,,hr
R001161,E0047,EV_011,2025-08-27,,no_show,0,,,self
R001162,E0113,EV_027,2025-08-27,,completed,100,,,manager
R001163,E0142,EV_004,2025-08-27,2025-09-17,completed,100,,5,hr
R001164,E0170,EV_036,2025-08-27,,no_show,0,,,manager
R001165,E0027,EV_029,2025-08-28,,completed,100,87,4,hr
R001166,E0028,EV_040,2025-08-28,,completed,100,,,self
R001167,E0039,EV_036,2025-08-28,,no_show,0,,,manager
R001168,E0186,EV_005,2025-08-28,,dropped,75,,1,self
R001169,E0189,EV_019,2025-08-28,,completed,100,,4,self
R001170,E0044,EV_037,2025-09-01,,completed,100,,4,self
R001171,E0107,EV_026,2025-09-01,,completed,100,,5,manager
R001172,E0195,EV_026,2025-09-01,,completed,100,,4,manager
R001173,E0032,EV_036,2025-09-02,,no_show,0,,,manager
R001174,E0068,EV_017,2025-09-02,,no_show,0,,,self
R001175,E0118,EV_013,2025-09-02,,completed,100,63,,self
R001176,E0200,EV_012,2025-09-02,,dropped,25,,2,self
R001177,E0098,EV_005,2025-09-03,,completed,100,71,,manager
R001178,E0123,EV_014,2025-09-03,,completed,100,,,self
R001179,E0086,EV_039,2025-09-04,,declined,0,,,manager
R001180,E0109,EV_014,2025-09-05,,no_show,0,,,self
R001181,E0005,EV_039,2025-09-08,,declined,0,,,hr
R001182,E0111,EV_005,2025-09-08,,completed,100,73,4,self
R001183,E0134,EV_008,2025-09-08,,dropped,15,,,self
R001184,E0169,EV_036,2025-09-08,,completed,100,,3,self
R001185,E0035,EV_038,2025-09-09,,completed,100,85,,manager
R001186,E0067,EV_040,2025-09-09,,completed,100,,5,self
R001187,E0122,EV_013,2025-09-09,,dropped,15,,,manager
R001188,E0079,EV_040,2025-09-10,,completed,100,,5,manager
R001189,E0154,EV_011,2025-09-10,,completed,100,,3,manager
R001190,E0182,EV_036,2025-09-10,,no_show,0,,,manager
R001191,E0181,EV_023,2025-09-11,,completed,100,,4,self
R001192,E0098,EV_009,2025-09-12,,dropped,50,,,hr
R001193,E0169,EV_039,2025-09-12,,completed,100,,4,self
R001194,E0067,EV_016,2025-09-15,,completed,100,,4,self
R001195,E0151,EV_001,2025-09-15,2025-10-15,completed,100,73,,hr
R001196,E0151,EV_002,2025-09-15,2025-10-15,completed,100,92,,hr
R001197,E0151,EV_003,2025-09-15,2025-10-15,completed,100,89,,hr
R001198,E0192,EV_011,2025-09-15,,completed,100,,4,self
R001199,E0102,EV_008,2025-09-16,,completed,100,,4,self
R001200,E0153,EV_036,2025-09-16,,completed,100,,3,self
R001201,E0041,EV_036,2025-09-17,,completed,100,,,self
R001202,E0102,EV_013,2025-09-17,,declined,0,,,manager
R001203,E0105,EV_038,2025-09-17,,completed,100,94,2,manager
R001204,E0151,EV_004,2025-09-17,2025-10-11,completed,100,,,hr
R001205,E0017,EV_039,2025-09-18,,completed,100,,2,self
R001206,E0031,EV_034,2025-09-18,,completed,100,,4,self
R001207,E0077,EV_001,2025-09-18,2025-10-18,overdue,25,,,hr
R001208,E0077,EV_002,2025-09-18,2025-10-18,completed,100,99,,hr
R001209,E0077,EV_003,2025-09-18,2025-10-18,completed,100,88,,hr
R001210,E0121,EV_001,2025-09-18,2025-10-18,completed,100,79,,hr
